NEWP_10,NEWP_5,NEWP_2,NEWP_8,Quantity_Sold,QSOLD10,QSOLD5,QSOLD2,Unit_Cost,VC_10,VC10SUM,VC_5,VC5SUM,VC_2,VC2SUM,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,CI_10_10,CI_10_5,CI_10_2,,SALES_5_10,REV_5_10,SALE_5_5,REV_5_5,SALE_5_2,REV_5_2,CI_5_10,CI_5_5,CI_5_2,SALE_2_10,REV_2_10,SALE_2_5,REV_2_5,SALE_2_2,REV_2_2,CI_2_10,CI_2_5,CI_2_2,SALE_8_10,REV_8_10,SALE_8_5,REV_8_5,SALE_8_2,REV_8_2,CI_8_10,CI_8_5,CI_8_2,Unit_Price,9%,SALE_9_10,REV_9_10,SALE_9_5,REV_9_5,SALE_9_2,REV_9_2,CI_9_10,CI_9_5,CI_9_2
1681.488,1774.904,1830.9536,1718.8544,45,40.5,42.75,44.1,1525.13,61767.765,,65199.3075,,67258.233,,,68100.264,,,71883.612,,,74153.6208,,,,,,,71883.612,,75877.146,,78273.2664,,,,,74153.6208,,78273.2664,,80745.05376,,,,,69613.6032,,73481.0256,,75801.47904,,,,,1868.32,1700.1712,68856.9336,,72682.3188,,74977.54992,,,,
2929.977,3092.7535,3190.4194,2995.0876,2,1.8,1.9,1.96,3146.12,5663.016,,5977.628,,6166.3952,,,5273.9586,,,5566.9563,,,5742.75492,,,,,,,5566.9563,,5876.23165,,6061.79686,,,,,5742.75492,,6061.79686,,6253.222024,,,,,5391.15768,,5690.66644,,5870.371696,,,,,3255.53,2962.5323,5332.55814,,5628.81137,,5806.563308,,,,
1072.71,1132.305,1168.062,1096.548,8,7.2,7.6,7.84,816.54,5879.088,,6205.704,,6401.6736,,,7723.512,,,8152.596,,,8410.0464,,,,,,,8152.596,,8605.518,,8877.2712,,,,,8410.0464,,8877.2712,,9157.60608,,,,,7895.1456,,8333.7648,,8596.93632,,,,,1191.9,1084.629,7809.3288,,8243.1804,,8503.49136,,,,
2154.78,2274.49,2346.316,2202.664,7,6.3,6.65,6.86,1896.35,11947.005,,12610.7275,,13008.961,,,13575.114,,,14329.287,,,14781.7908,,,,,,,14329.287,,15125.3585,,15603.0014,,,,,14781.7908,,15603.0014,,16095.72776,,,,,13876.7832,,14647.7156,,15110.27504,,,,,2394.2,2178.722,13725.9486,,14488.5013,,14946.03292,,,,
1278.81,1349.855,1392.482,1307.228,44,39.6,41.8,43.12,1084.73,42955.308,,45341.714,,46773.5576,,,50640.876,,,53454.258,,,55142.2872,,,,,,,53454.258,,56423.939,,58205.7476,,,,,55142.2872,,58205.7476,,60043.82384,,,,,51766.2288,,54642.1304,,56367.67136,,,,,1420.9,1293.019,51203.5524,,54048.1942,,55754.97928,,,,
3371.4,3558.7,3671.08,3446.32,39,35.1,37.05,38.22,3494.19,122646.069,,129459.7395,,133547.9418,,,118336.14,,,124910.37,,,128854.908,,,,,,,124910.37,,131849.835,,136013.514,,,,,128854.908,,136013.514,,140308.6776,,,,,120965.832,,127686.156,,131718.3504,,,,,3746,3408.86,119650.986,,126298.263,,130286.6292,,,,
4667.571,4926.8805,5082.4662,4771.2948,42,37.8,39.9,41.16,4723.83,178560.774,,188480.817,,194432.8428,,,176434.1838,,,186236.0829,,,192117.2224,,,,,,,186236.0829,,196582.532,,202790.4014,,,,,192117.2224,,202790.4014,,209194.3088,,,,,180354.9434,,190374.6625,,196386.494,,,,,5186.19,4719.4329,178394.5636,,188305.3727,,194251.8582,,,,
4495.995,4745.7725,4895.639,4595.906,16,14.4,15.2,15.68,4977.78,71680.032,,75662.256,,78051.5904,,,64742.328,,,68339.124,,,70497.2016,,,,,,,68339.124,,72135.742,,74413.7128,,,,,70497.2016,,74413.7128,,76763.61952,,,,,66181.0464,,69857.7712,,72063.80608,,,,,4995.55,4545.9505,65461.6872,,69098.4476,,71280.50384,,,,
2381.877,2514.2035,2593.5994,2434.8076,35,31.5,33.25,34.3,2278.87,71784.405,,75772.4275,,78165.241,,,75029.1255,,,79197.41025,,,81698.3811,,,,,,,79197.41025,,83597.26638,,86237.18005,,,,,81698.3811,,86237.18005,,88960.45942,,,,,76696.4394,,80957.3527,,83513.90068,,,,,2646.53,2408.3423,75862.78245,,80077.38147,,82606.14089,,,,
1570.968,1658.244,1710.6096,1605.8784,30,27,28.5,29.4,1300.03,35100.81,,37050.855,,38220.882,,,42416.136,,,44772.588,,,46186.4592,,,,,,,44772.588,,47259.954,,48752.3736,,,,,46186.4592,,48752.3736,,50291.92224,,,,,43358.7168,,45767.5344,,47212.82496,,,,,1745.52,1588.4232,42887.4264,,45270.0612,,46699.64208,,,,
2054.007,2168.1185,2236.5854,2099.6516,10,9,9.5,9.8,2242.01,20178.09,,21299.095,,21971.698,,,18486.063,,,19513.0665,,,20129.2686,,,,,,,19513.0665,,20597.12575,,21247.5613,,,,,20129.2686,,21247.5613,,21918.53692,,,,,18896.8644,,19946.6902,,20576.58568,,,,,2282.23,2076.8293,18691.4637,,19729.87835,,20352.92714,,,,
4027.059,4250.7845,4385.0198,4116.5492,38,34.2,36.1,37.24,4243.98,145144.116,,153207.678,,158045.8152,,,137725.4178,,,145376.8299,,,149967.6772,,,,,,,145376.8299,,153453.3205,,158299.2148,,,,,149967.6772,,158299.2148,,163298.1374,,,,,140785.9826,,148607.4261,,153300.2922,,,,,4474.51,4071.8041,139255.7002,,146992.128,,151633.9847,,,,
1062.036,1121.038,1156.4392,1085.6368,18,16.2,17.1,17.64,1069.73,17329.626,,18292.383,,18870.0372,,,17204.9832,,,18160.8156,,,18734.31504,,,,,,,18160.8156,,19169.7498,,19775.11032,,,,,18734.31504,,19775.11032,,20399.58749,,,,,17587.31616,,18564.38928,,19150.63315,,,,,1180.04,1073.8364,17396.14968,,18362.60244,,18942.4741,,,,
4545.414,4797.937,4949.4508,4646.4232,5,4.5,4.75,4.9,4762.87,21432.915,,22623.6325,,23338.063,,,20454.363,,,21590.7165,,,22272.5286,,,,,,,21590.7165,,22790.20075,,23509.8913,,,,,22272.5286,,23509.8913,,24252.30892,,,,,20908.9044,,22070.5102,,22767.47368,,,,,5050.46,4595.9186,20681.6337,,21830.61335,,22520.00114,,,,
1863.468,1966.994,2029.1096,1904.8784,29,26.1,27.55,28.42,1742.24,45472.464,,47998.712,,49514.4608,,,48636.5148,,,51338.5434,,,52959.76056,,,,,,,51338.5434,,54190.6847,,55901.96948,,,,,52959.76056,,55901.96948,,57667.29483,,,,,49717.32624,,52479.39992,,54136.64413,,,,,2070.52,1884.1732,49176.92052,,51908.97166,,53548.20234,,,,
4579.218,4833.619,4986.2596,4680.9784,39,35.1,37.05,38.22,4929.73,173033.523,,182646.4965,,188414.2806,,,160730.5518,,,169660.0269,,,175017.712,,,,,,,169660.0269,,179085.584,,184740.9182,,,,,175017.712,,184740.9182,,190574.8419,,,,,164302.3418,,173430.2497,,178906.9944,,,,,5088.02,4630.0982,162516.4468,,171545.1383,,176962.3532,,,,
3992.85,4214.675,4347.77,4081.58,34,30.6,32.3,33.32,4201.11,128553.966,,135695.853,,139980.9852,,,122181.21,,,128969.055,,,133041.762,,,,,,,128969.055,,136134.0025,,140432.971,,,,,133041.762,,140432.971,,144867.6964,,,,,124896.348,,131835.034,,135998.2456,,,,,4436.5,4037.215,123538.779,,130402.0445,,134520.0038,,,,
3779.37,3989.335,4115.314,3863.356,43,38.7,40.85,42.14,4052.42,156828.654,,165541.357,,170768.9788,,,146261.619,,,154387.2645,,,159262.6518,,,,,,,154387.2645,,162964.3348,,168110.5769,,,,,159262.6518,,168110.5769,,173419.332,,,,,149511.8772,,157818.0926,,162801.8218,,,,,4199.3,3821.363,147886.7481,,156102.6786,,161032.2368,,,,
1633.167,1723.8985,1778.3374,1669.4596,45,40.5,42.75,44.1,1623.63,65757.015,,69410.1825,,71602.083,,,66143.2635,,,69817.88925,,,72022.6647,,,,,,,69817.88925,,73696.66088,,76023.92385,,,,,72022.6647,,76023.92385,,78424.67934,,,,,67613.1138,,71369.3979,,73623.16836,,,,,1814.63,1651.3133,66878.18865,,70593.64358,,72822.91653,,,,
163.458,172.539,177.9876,167.0904,23,20.7,21.85,22.54,93.45,1934.415,,2041.8825,,2106.363,,,3383.5806,,,3571.5573,,,3684.34332,,,,,,,3571.5573,,3769.97715,,3889.02906,,,,,3684.34332,,3889.02906,,4011.840504,,,,,3458.77128,,3650.92524,,3766.217616,,,,,181.62,165.2742,3421.17594,,3611.24127,,3725.280468,,,,
2146.932,2266.206,2337.7704,2194.6416,5,4.5,4.75,4.9,1941.56,8737.02,,9222.41,,9513.644,,,9661.194,,,10197.927,,,10519.9668,,,,,,,10197.927,,10764.4785,,11104.4094,,,,,10519.9668,,11104.4094,,11455.07496,,,,,9875.8872,,10424.5476,,10753.74384,,,,,2385.48,2170.7868,9768.5406,,10311.2373,,10636.85532,,,,
1402.983,1480.9265,1527.6926,1434.1604,30,27,28.5,29.4,1543.96,41686.92,,44002.86,,45392.424,,,37880.541,,,39985.0155,,,41247.7002,,,,,,,39985.0155,,42206.40525,,43539.2391,,,,,41247.7002,,43539.2391,,44914.16244,,,,,38722.3308,,40873.5714,,42164.31576,,,,,1558.87,1418.5717,38301.4359,,40429.29345,,41706.00798,,,,
609.75,643.625,663.95,623.3,6,5.4,5.7,5.88,235.12,1269.648,,1340.184,,1382.5056,,,3292.65,,,3475.575,,,3585.33,,,,,,,3475.575,,3668.6625,,3784.515,,,,,3585.33,,3784.515,,3904.026,,,,,3365.82,,3552.81,,3665.004,,,,,677.5,616.525,3329.235,,3514.1925,,3625.167,,,,
2557.512,2699.596,2784.8464,2614.3456,46,41.4,43.7,45.08,2551.56,105634.584,,111503.172,,115024.3248,,,105880.9968,,,111763.2744,,,115292.641,,,,,,,111763.2744,,117972.3452,,121697.7877,,,,,115292.641,,121697.7877,,125540.8757,,,,,108233.9078,,114246.9027,,117854.6996,,,,,2841.68,2585.9288,107057.4523,,113005.0886,,116573.6703,,,,
1995.759,2106.6345,2173.1598,2040.1092,44,39.6,41.8,43.12,2045,80982,,85481,,88180.4,,,79032.0564,,,83422.7262,,,86057.12808,,,,,,,83422.7262,,88057.3221,,90838.07964,,,,,86057.12808,,90838.07964,,93706.65058,,,,,80788.32432,,85276.56456,,87969.5087,,,,,2217.51,2017.9341,79910.19036,,84349.64538,,87013.31839,,,,
3199.815,3377.5825,3484.243,3270.922,4,3.6,3.8,3.92,3191.05,11487.78,,12125.99,,12508.916,,,11519.334,,,12159.297,,,12543.2748,,,,,,,12159.297,,12834.8135,,13240.1234,,,,,12543.2748,,13240.1234,,13658.23256,,,,,11775.3192,,12429.5036,,12822.01424,,,,,3555.35,3235.3685,11647.3266,,12294.4003,,12682.64452,,,,
3045.303,3214.4865,3315.9966,3112.9764,29,26.1,27.55,28.42,3124.87,81559.107,,86090.1685,,88808.8054,,,79482.4083,,,83898.09765,,,86547.51126,,,,,,,83898.09765,,88559.10308,,91355.70633,,,,,86547.51126,,91355.70633,,94240.62337,,,,,81248.68404,,85762.49982,,88470.78929,,,,,3383.67,3079.1397,80365.54617,,84830.29874,,87509.15027,,,,
812.034,857.147,884.2148,830.0792,23,20.7,21.85,22.54,647.7,13407.39,,14152.245,,14599.158,,,16809.1038,,,17742.9429,,,18303.24636,,,,,,,17742.9429,,18728.66195,,19320.09338,,,,,18303.24636,,19320.09338,,19930.20159,,,,,17182.63944,,18137.23052,,18709.98517,,,,,902.26,821.0566,16995.87162,,17940.08671,,18506.61576,,,,
4454.955,4702.4525,4850.951,4553.954,6,5.4,5.7,5.88,4885.98,26384.292,,27850.086,,28729.5624,,,24056.757,,,25393.2435,,,26195.1354,,,,,,,25393.2435,,26803.97925,,27650.4207,,,,,26195.1354,,27650.4207,,28523.59188,,,,,24591.3516,,25957.5378,,26777.24952,,,,,4949.95,4504.4545,24324.0543,,25675.39065,,26486.19246,,,,
1058.553,1117.3615,1152.6466,1082.0764,32,28.8,30.4,31.36,975.31,28088.928,,29649.424,,30585.7216,,,30486.3264,,,32180.0112,,,33196.22208,,,,,,,32180.0112,,33967.7896,,35040.45664,,,,,33196.22208,,35040.45664,,36146.99738,,,,,31163.80032,,32895.12256,,33933.9159,,,,,1176.17,1070.3147,30825.06336,,32537.56688,,33565.06899,,,,
2144.007,2263.1185,2334.5854,2191.6516,42,37.8,39.9,41.16,2254.11,85205.358,,89938.989,,92779.1676,,,81043.4646,,,85545.8793,,,88247.32812,,,,,,,85545.8793,,90298.42815,,93149.95746,,,,,88247.32812,,93149.95746,,96091.53506,,,,,82844.43048,,87446.89884,,90208.37986,,,,,2382.23,2167.8293,81943.94754,,86496.38907,,89227.85399,,,,
2235.483,2359.6765,2434.1926,2285.1604,18,16.2,17.1,17.64,2466.18,39952.116,,42171.678,,43503.4152,,,36214.8246,,,38226.7593,,,39433.92012,,,,,,,38226.7593,,40350.46815,,41624.69346,,,,,39433.92012,,41624.69346,,42939.15746,,,,,37019.59848,,39076.24284,,40310.22946,,,,,2483.87,2260.3217,36617.21154,,38651.50107,,39872.07479,,,,
3834.999,4048.0545,4175.8878,3920.2212,15,13.5,14.25,14.7,4074.66,55007.91,,58063.905,,59897.502,,,51772.4865,,,54648.73575,,,56374.4853,,,,,,,54648.73575,,57684.77663,,59506.40115,,,,,56374.4853,,59506.40115,,61385.55066,,,,,52922.9862,,55863.1521,,57627.25164,,,,,4261.11,3877.6101,52347.73635,,55255.94393,,57000.86847,,,,
535.68,565.44,583.296,547.584,40,36,38,39.2,541.19,19482.84,,20565.22,,21214.648,,,19284.48,,,20355.84,,,20998.656,,,,,,,20355.84,,21486.72,,22165.248,,,,,20998.656,,22165.248,,22865.2032,,,,,19713.024,,20808.192,,21465.2928,,,,,595.2,541.632,19498.752,,20582.016,,21231.9744,,,,
2076.876,2192.258,2261.4872,2123.0288,32,28.8,30.4,31.36,2171.79,62547.552,,66022.416,,68107.3344,,,59814.0288,,,63137.0304,,,65130.83136,,,,,,,63137.0304,,66644.6432,,68749.21088,,,,,65130.83136,,68749.21088,,70920.23859,,,,,61143.22944,,64540.07552,,66578.18317,,,,,2307.64,2099.9524,60478.62912,,63838.55296,,65854.50726,,,,
2894.778,3055.599,3152.0916,2959.1064,9,8.1,8.55,8.82,3161.09,25604.829,,27027.3195,,27880.8138,,,23447.7018,,,24750.3519,,,25531.94196,,,,,,,24750.3519,,26125.37145,,26950.38318,,,,,25531.94196,,26950.38318,,27801.44791,,,,,23968.76184,,25300.35972,,26099.31845,,,,,3216.42,2926.9422,23708.23182,,25025.35581,,25815.6302,,,,
1057.032,1115.756,1150.9904,1080.5216,37,33.3,35.15,36.26,1115.02,37130.166,,39192.953,,40430.6252,,,35199.1656,,,37154.6748,,,38327.98032,,,,,,,37154.6748,,39218.8234,,40457.31256,,,,,38327.98032,,40457.31256,,41734.9119,,,,,35981.36928,,37980.33424,,39179.71322,,,,,1174.48,1068.7768,35590.26744,,37567.50452,,38753.84677,,,,
2937.141,3100.3155,3198.2202,3002.4108,10,9,9.5,9.8,3155.97,28403.73,,29981.715,,30928.506,,,26434.269,,,27902.8395,,,28783.9818,,,,,,,27902.8395,,29452.99725,,30383.0919,,,,,28783.9818,,30383.0919,,31342.55796,,,,,27021.6972,,28522.9026,,29423.62584,,,,,3263.49,2969.7759,26727.9831,,28212.87105,,29103.80382,,,,
4609.863,4865.9665,5019.6286,4712.3044,20,18,19,19.6,4622.14,83198.52,,87820.66,,90593.944,,,82977.534,,,87587.397,,,90353.3148,,,,,,,87587.397,,92453.3635,,95372.9434,,,,,90353.3148,,95372.9434,,98384.72056,,,,,84821.4792,,89533.7836,,92361.16624,,,,,5122.07,4661.0837,83899.5066,,88560.5903,,91357.24052,,,,
4498.902,4748.841,4898.8044,4598.8776,6,5.4,5.7,5.88,4987.71,26933.634,,28429.947,,29327.7348,,,24294.0708,,,25643.7414,,,26453.54376,,,,,,,25643.7414,,27068.3937,,27923.18508,,,,,26453.54376,,27923.18508,,28804.96987,,,,,24833.93904,,26213.60232,,27041.40029,,,,,4998.78,4548.8898,24564.00492,,25928.67186,,26747.47202,,,,
480.222,506.901,522.9084,490.8936,48,43.2,45.6,47.04,210.63,9099.216,,9604.728,,9908.0352,,,20745.5904,,,21898.1232,,,22589.64288,,,,,,,21898.1232,,23114.6856,,23844.62304,,,,,22589.64288,,23844.62304,,24597.61114,,,,,21206.60352,,22384.74816,,23091.63494,,,,,533.58,485.5578,20976.09696,,22141.43568,,22840.63891,,,,
1165.833,1230.6015,1269.4626,1191.7404,3,2.7,2.85,2.94,1216.16,3283.632,,3466.056,,3575.5104,,,3147.7491,,,3322.62405,,,3427.54902,,,,,,,3322.62405,,3507.214275,,3617.96841,,,,,3427.54902,,3617.96841,,3732.220044,,,,,3217.69908,,3396.46014,,3503.716776,,,,,1295.37,1178.7867,3182.72409,,3359.542095,,3465.632898,,,,
1842.417,1944.7735,2006.1874,1883.3596,42,37.8,39.9,41.16,1586.02,59951.556,,63282.198,,65280.5832,,,69643.3626,,,73512.4383,,,75833.88372,,,,,,,73512.4383,,77596.46265,,80046.87726,,,,,75833.88372,,80046.87726,,82574.67338,,,,,71190.99288,,75146.04804,,77519.08114,,,,,2047.13,1862.8883,70417.17774,,74329.24317,,76676.48243,,,,
1873.395,1977.4725,2039.919,1915.026,11,9.9,10.45,10.78,2025.67,20054.133,,21168.2515,,21836.7226,,,18546.6105,,,19576.97775,,,20195.1981,,,,,,,19576.97775,,20664.58763,,21317.15355,,,,,20195.1981,,21317.15355,,21990.32682,,,,,18958.7574,,20012.0217,,20643.98028,,,,,2081.55,1894.2105,18752.68395,,19794.49973,,20419.58919,,,,
1554.435,1640.7925,1692.607,1588.978,43,38.7,40.85,42.14,1249.17,48342.879,,51028.5945,,52640.0238,,,60156.6345,,,63498.66975,,,65503.8909,,,,,,,63498.66975,,67026.37363,,69142.99595,,,,,65503.8909,,69142.99595,,71326.45898,,,,,61493.4486,,64909.7513,,66959.53292,,,,,1727.15,1571.7065,60825.04155,,64204.21053,,66231.71191,,,,
1229.958,1298.289,1339.2876,1257.2904,17,15.3,16.15,16.66,1057.27,16176.231,,17074.9105,,17614.1182,,,18818.3574,,,19863.8217,,,20491.10028,,,,,,,19863.8217,,20967.36735,,21629.49474,,,,,20491.10028,,21629.49474,,22312.53142,,,,,19236.54312,,20305.23996,,20946.45806,,,,,1366.62,1243.6242,19027.45026,,20084.53083,,20718.77917,,,,
4307.094,4546.377,4689.9468,4402.8072,32,28.8,30.4,31.36,4775.04,137521.152,,145161.216,,149745.2544,,,124044.3072,,,130935.6576,,,135070.4678,,,,,,,130935.6576,,138209.8608,,142574.3827,,,,,135070.4678,,142574.3827,,147076.7316,,,,,126800.8474,,133845.3389,,138072.0338,,,,,4785.66,4354.9506,125422.5773,,132390.4982,,136571.2508,,,,
4540.266,4792.503,4943.8452,4641.1608,4,3.6,3.8,3.92,4596.68,16548.048,,17467.384,,18018.9856,,,16344.9576,,,17253.0108,,,17797.84272,,,,,,,17253.0108,,18211.5114,,18786.61176,,,,,17797.84272,,18786.61176,,19379.87318,,,,,16708.17888,,17636.41104,,18193.35034,,,,,5044.74,4590.7134,16526.56824,,17444.71092,,17995.59653,,,,
493.425,520.8375,537.285,504.39,4,3.6,3.8,3.92,282.61,1017.396,,1073.918,,1107.8312,,,1776.33,,,1875.015,,,1934.226,,,,,,,1875.015,,1979.1825,,2041.683,,,,,1934.226,,2041.683,,2106.1572,,,,,1815.804,,1916.682,,1977.2088,,,,,548.25,498.9075,1796.067,,1895.8485,,1955.7174,,,,
1679.247,1772.5385,1828.5134,1716.5636,17,15.3,16.15,16.66,1727.12,26424.936,,27892.988,,28773.8192,,,25692.4791,,,27119.83905,,,27976.25502,,,,,,,27119.83905,,28626.49678,,29530.49141,,,,,27976.25502,,29530.49141,,30463.03324,,,,,26263.42308,,27722.50214,,28597.94958,,,,,1865.83,1697.9053,25977.95109,,27421.1706,,28287.1023,,,,
2197.314,2319.387,2392.6308,2246.1432,41,36.9,38.95,40.18,2055.49,75847.581,,80061.3355,,82589.5882,,,81080.8866,,,85585.3803,,,88288.07652,,,,,,,85585.3803,,90340.12365,,93192.96966,,,,,88288.07652,,93192.96966,,96135.90554,,,,,82882.68408,,87487.27764,,90250.03378,,,,,2441.46,2221.7286,81981.78534,,86536.32897,,89269.05515,,,,
1527.471,1612.3305,1663.2462,1561.4148,19,17.1,18.05,18.62,1233.12,21086.352,,22257.816,,22960.6944,,,26119.7541,,,27570.85155,,,28441.51002,,,,,,,27570.85155,,29102.56553,,30021.59391,,,,,28441.51002,,30021.59391,,30969.64424,,,,,26700.19308,,28183.53714,,29073.54358,,,,,1697.19,1544.4429,26409.97359,,27877.19434,,28757.5268,,,,
3068.937,3239.4335,3341.7314,3137.1356,5,4.5,4.75,4.9,3162.92,14233.14,,15023.87,,15498.308,,,13810.2165,,,14577.45075,,,15037.7913,,,,,,,14577.45075,,15387.30913,,15873.22415,,,,,15037.7913,,15873.22415,,16374.48386,,,,,14117.1102,,14901.3941,,15371.96444,,,,,3409.93,3103.0363,13963.66335,,14739.42243,,15204.87787,,,,
3046.05,3215.275,3316.81,3113.74,32,28.8,30.4,31.36,3219.88,92732.544,,97884.352,,100975.4368,,,87726.24,,,92599.92,,,95524.128,,,,,,,92599.92,,97744.36,,100831.024,,,,,95524.128,,100831.024,,104015.1616,,,,,89675.712,,94657.696,,97646.8864,,,,,3384.5,3079.895,88700.976,,93628.808,,96585.5072,,,,
4190.922,4423.751,4563.4484,4284.0536,22,19.8,20.9,21.56,4260,84348,,89034,,91845.6,,,82980.2556,,,87590.2698,,,90356.27832,,,,,,,87590.2698,,92456.3959,,95376.07156,,,,,90356.27832,,95376.07156,,98387.9475,,,,,84824.26128,,89536.72024,,92364.19562,,,,,4656.58,4237.4878,83902.25844,,88563.49502,,91360.23697,,,,
3655.233,3858.3015,3980.1426,3736.4604,6,5.4,5.7,5.88,3717.3,20073.42,,21188.61,,21857.724,,,19738.2582,,,20834.8281,,,21492.77004,,,,,,,20834.8281,,21992.31855,,22686.81282,,,,,21492.77004,,22686.81282,,23403.23849,,,,,20176.88616,,21297.82428,,21970.38715,,,,,4061.37,3695.8467,19957.57218,,21066.32619,,21731.5786,,,,
2863.107,3022.1685,3117.6054,2926.7316,35,31.5,33.25,34.3,2735.74,86175.81,,90963.355,,93835.882,,,90187.8705,,,95198.30775,,,98204.5701,,,,,,,95198.30775,,100487.1026,,103660.3796,,,,,98204.5701,,103660.3796,,106933.8652,,,,,92192.0454,,97313.8257,,100386.8939,,,,,3181.23,2894.9193,91189.95795,,96256.06672,,99295.73199,,,,
3271.122,3452.851,3561.8884,3343.8136,22,19.8,20.9,21.56,3285.25,65047.95,,68661.725,,70829.99,,,64768.2156,,,68366.4498,,,70525.39032,,,,,,,68366.4498,,72164.5859,,74443.46756,,,,,70525.39032,,74443.46756,,76794.3139,,,,,66207.50928,,69885.70424,,72092.62122,,,,,3634.58,3307.4678,65487.86244,,69126.07702,,71309.00577,,,,
1382.013,1458.7915,1504.8586,1412.7244,1,0.9,0.95,0.98,1406.24,1265.616,,1335.928,,1378.1152,,,1243.8117,,,1312.91235,,,1354.37274,,,,,,,1312.91235,,1385.851925,,1429.61567,,,,,1354.37274,,1429.61567,,1474.761428,,,,,1271.45196,,1342.08818,,1384.469912,,,,,1535.57,1397.3687,1257.63183,,1327.500265,,1369.421326,,,,
3106.926,3279.533,3383.0972,3175.9688,20,18,19,19.6,2985.63,53741.34,,56726.97,,58518.348,,,55924.668,,,59031.594,,,60895.7496,,,,,,,59031.594,,62311.127,,64278.8468,,,,,60895.7496,,64278.8468,,66308.70512,,,,,57167.4384,,60343.4072,,62248.98848,,,,,3452.14,3141.4474,56546.0532,,59687.5006,,61572.36904,,,,
2279.736,2406.388,2482.3792,2330.3968,22,19.8,20.9,21.56,2471.67,48939.066,,51657.903,,53289.2052,,,45138.7728,,,47646.4824,,,49151.10816,,,,,,,47646.4824,,50293.5092,,51881.72528,,,,,49151.10816,,51881.72528,,53520.09555,,,,,46141.85664,,48705.29312,,50243.35501,,,,,2533.04,2305.0664,45640.31472,,48175.88776,,49697.23158,,,,
766.215,808.7825,834.323,783.242,48,43.2,45.6,47.04,710.06,30674.592,,32378.736,,33401.2224,,,33100.488,,,34939.404,,,36042.7536,,,,,,,34939.404,,36880.482,,38045.1288,,,,,36042.7536,,38045.1288,,39246.55392,,,,,33836.0544,,35715.8352,,36843.70368,,,,,851.35,774.7285,33468.2712,,35327.6196,,36443.22864,,,,
1363.941,1439.7155,1485.1802,1394.2508,11,9.9,10.45,10.78,1250.59,12380.841,,13068.6655,,13481.3602,,,13503.0159,,,14253.18345,,,14703.28398,,,,,,,14253.18345,,15045.02698,,15520.13309,,,,,14703.28398,,15520.13309,,16010.24256,,,,,13803.08292,,14569.92086,,15030.02362,,,,,1515.49,1379.0959,13653.04941,,14411.55215,,14866.6538,,,,
1602.981,1692.0355,1745.4682,1638.6028,13,11.7,12.35,12.74,1493.88,17478.396,,18449.418,,19032.0312,,,18754.8777,,,19796.81535,,,20421.97794,,,,,,,19796.81535,,20896.63843,,21556.53227,,,,,20421.97794,,21556.53227,,22237.26487,,,,,19171.65276,,20236.74458,,20875.79967,,,,,1781.09,1620.7919,18963.26523,,20016.77997,,20648.88881,,,,
4178.547,4410.6885,4549.9734,4271.4036,42,37.8,39.9,41.16,4625.33,174837.474,,184550.667,,190378.5828,,,157949.0766,,,166724.0253,,,171988.9945,,,,,,,166724.0253,,175986.4712,,181543.9387,,,,,171988.9945,,181543.9387,,187276.9051,,,,,161459.0561,,170429.0036,,175810.9722,,,,,4642.83,4224.9753,159704.0663,,168576.5145,,173899.9833,,,,
1424.601,1503.7455,1551.2322,1456.2588,3,2.7,2.85,2.94,1190.41,3214.107,,3392.6685,,3499.8054,,,3846.4227,,,4060.11285,,,4188.32694,,,,,,,4060.11285,,4285.674675,,4421.01177,,,,,4188.32694,,4421.01177,,4560.622668,,,,,3931.89876,,4150.33758,,4281.400872,,,,,1582.89,1440.4299,3889.16073,,4105.225215,,4234.863906,,,,
1502.055,1585.5025,1635.571,1535.434,9,8.1,8.55,8.82,1481.76,12002.256,,12669.048,,13069.1232,,,12166.6455,,,12842.57025,,,13248.1251,,,,,,,12842.57025,,13556.04638,,13984.13205,,,,,13248.1251,,13984.13205,,14425.73622,,,,,12437.0154,,13127.9607,,13542.52788,,,,,1668.95,1518.7445,12301.83045,,12985.26548,,13395.32649,,,,
1878.705,1983.0775,2045.701,1920.454,12,10.8,11.4,11.76,1878.3,20285.64,,21412.62,,22088.808,,,20290.014,,,21417.237,,,22093.5708,,,,,,,21417.237,,22607.0835,,23320.9914,,,,,22093.5708,,23320.9914,,24057.44376,,,,,20740.9032,,21893.1756,,22584.53904,,,,,2087.45,1899.5795,20515.4586,,21655.2063,,22339.05492,,,,
3367.908,3555.014,3667.2776,3442.7504,23,20.7,21.85,22.54,3335.53,69045.471,,72881.3305,,75182.8462,,,69715.6956,,,73588.7898,,,75912.64632,,,,,,,73588.7898,,77677.0559,,80130.01556,,,,,75912.64632,,80130.01556,,82660.4371,,,,,71264.93328,,75224.09624,,77599.59402,,,,,3742.12,3405.3292,70490.31444,,74406.44302,,76756.12017,,,,
748.017,789.5735,814.5074,764.6396,14,12.6,13.3,13.72,635.28,8004.528,,8449.224,,8716.0416,,,9425.0142,,,9948.6261,,,10262.79324,,,,,,,9948.6261,,10501.32755,,10832.94842,,,,,10262.79324,,10832.94842,,11175.04153,,,,,9634.45896,,10169.70668,,10490.85531,,,,,831.13,756.3283,9529.73658,,10059.16639,,10376.82428,,,,
